,episode_number,n,frequency,type,correct
357,39,8,278,retrieval,False
358,39,8,278,retrieval,False
359,39,8,278,retrieval,True
360,40,8,278,generalize,True
361,40,8,278,generalize,False
362,40,8,278,generalize,False
363,40,8,278,generalize,False
364,40,8,278,generalize,False
365,40,8,278,retrieval,False
366,40,8,278,retrieval,True
367,40,8,278,retrieval,True
368,40,8,278,retrieval,False
369,41,8,278,generalize,True
370,41,8,278,generalize,False
371,41,8,278,generalize,False
372,41,8,278,generalize,False
373,41,8,278,generalize,False
374,41,8,278,retrieval,False
375,41,8,278,retrieval,False
376,41,8,278,retrieval,True
377,41,8,278,retrieval,True
378,42,8,278,generalize,True
379,42,8,278,generalize,False
380,42,8,278,generalize,False
381,42,8,278,generalize,False
382,42,8,278,generalize,False
383,42,8,278,retrieval,True
384,42,8,278,retrieval,True
385,42,8,278,retrieval,False
386,42,8,278,retrieval,False
387,43,8,278,generalize,True
388,43,8,278,generalize,False
389,43,8,278,generalize,False
390,43,8,278,generalize,False
391,43,8,278,generalize,False
392,43,8,278,retrieval,True
393,43,8,278,retrieval,True
394,43,8,278,retrieval,False
395,43,8,278,retrieval,False
396,44,8,278,generalize,True
397,44,8,278,generalize,False
398,44,8,278,generalize,False
399,44,8,278,generalize,False
400,44,8,278,generalize,False
401,44,8,278,retrieval,True
402,44,8,278,retrieval,True
403,44,8,278,retrieval,False
404,44,8,278,retrieval,False
405,45,8,278,generalize,True
406,45,8,278,generalize,False
407,45,8,278,generalize,False
408,45,8,278,generalize,False
409,45,8,278,generalize,False
410,45,8,278,retrieval,True
411,45,8,278,retrieval,True
412,45,8,278,retrieval,False
413,45,8,278,retrieval,False
414,46,8,278,generalize,True
415,46,8,278,generalize,False
416,46,8,278,generalize,False
417,46,8,278,generalize,False
418,46,8,278,generalize,False
419,46,8,278,retrieval,False
420,46,8,278,retrieval,True
421,46,8,278,retrieval,True
422,46,8,278,retrieval,False
423,47,8,278,generalize,True
424,47,8,278,generalize,False
425,47,8,278,generalize,False
426,47,8,278,generalize,False
427,47,8,278,generalize,False
428,47,8,278,retrieval,False
429,47,8,278,retrieval,True
430,47,8,278,retrieval,True
431,47,8,278,retrieval,False
432,48,8,278,generalize,True
433,48,8,278,generalize,False
434,48,8,278,generalize,False
435,48,8,278,generalize,False
436,48,8,278,generalize,False
437,48,8,278,retrieval,False
438,48,8,278,retrieval,True
439,48,8,278,retrieval,False
440,48,8,278,retrieval,True
441,49,8,278,generalize,True
442,49,8,278,generalize,False
443,49,8,278,generalize,False
444,49,8,278,generalize,False
445,49,8,278,generalize,False
446,49,8,278,retrieval,True
447,49,8,278,retrieval,False
448,49,8,278,retrieval,False
449,49,8,278,retrieval,True
450,50,8,278,generalize,True
451,50,8,278,generalize,False
452,50,8,278,generalize,False
453,50,8,278,generalize,False
454,50,8,278,generalize,False
455,50,8,278,retrieval,False
456,50,8,278,retrieval,True
457,50,8,278,retrieval,True
458,50,8,278,retrieval,False
459,51,8,278,generalize,True
460,51,8,278,generalize,False
461,51,8,278,generalize,False
462,51,8,278,generalize,False
463,51,8,278,generalize,False
464,51,8,278,retrieval,False
465,51,8,278,retrieval,True
466,51,8,278,retrieval,False
467,51,8,278,retrieval,True
468,52,8,278,generalize,True
469,52,8,278,generalize,False
470,52,8,278,generalize,False
471,52,8,278,generalize,False
472,52,8,278,generalize,False
473,52,8,278,retrieval,True
474,52,8,278,retrieval,True
475,52,8,278,retrieval,False
476,52,8,278,retrieval,False
477,53,8,278,generalize,True
478,53,8,278,generalize,False
479,53,8,278,generalize,False
480,53,8,278,generalize,False
481,53,8,278,generalize,False
482,53,8,278,retrieval,False
483,53,8,278,retrieval,True
484,53,8,278,retrieval,True
485,53,8,278,retrieval,False
486,54,8,278,generalize,True
487,54,8,278,generalize,False
488,54,8,278,generalize,False
489,54,8,278,generalize,False
490,54,8,278,generalize,False
491,54,8,278,retrieval,False
492,54,8,278,retrieval,True
493,54,8,278,retrieval,False
494,54,8,278,retrieval,True
495,55,8,278,generalize,True
496,55,8,278,generalize,False
497,55,8,278,generalize,False
498,55,8,278,generalize,False
499,55,8,278,generalize,False
500,55,8,278,retrieval,False
501,55,8,278,retrieval,True
502,55,8,278,retrieval,True
503,55,8,278,retrieval,False
504,56,8,278,generalize,True
505,56,8,278,generalize,False
506,56,8,278,generalize,False
507,56,8,278,generalize,False
508,56,8,278,generalize,False
509,56,8,278,retrieval,True
510,56,8,278,retrieval,False
511,56,8,278,retrieval,True
512,56,8,278,retrieval,False
513,57,8,278,generalize,True
514,57,8,278,generalize,False
515,57,8,278,generalize,False
516,57,8,278,generalize,False
517,57,8,278,generalize,False
518,57,8,278,retrieval,True
519,57,8,278,retrieval,True
520,57,8,278,retrieval,False
521,57,8,278,retrieval,False
522,58,8,278,generalize,True
523,58,8,278,generalize,False
524,58,8,278,generalize,False
525,58,8,278,generalize,False
526,58,8,278,generalize,False
527,58,8,278,retrieval,True
528,58,8,278,retrieval,False
529,58,8,278,retrieval,True
530,58,8,278,retrieval,False
531,59,8,278,generalize,True
532,59,8,278,generalize,False
533,59,8,278,generalize,False
534,59,8,278,generalize,False
535,59,8,278,generalize,False
536,59,8,278,retrieval,True
537,59,8,278,retrieval,False
538,59,8,278,retrieval,False
539,59,8,278,retrieval,True
540,60,8,278,generalize,True
541,60,8,278,generalize,False
542,60,8,278,generalize,False
543,60,8,278,generalize,False
544,60,8,278,generalize,False
545,60,8,278,retrieval,True
546,60,8,278,retrieval,False
547,60,8,278,retrieval,True
548,60,8,278,retrieval,False
549,61,8,278,generalize,True
550,61,8,278,generalize,False
551,61,8,278,generalize,False
552,61,8,278,generalize,False
553,61,8,278,generalize,False
554,61,8,278,retrieval,True
555,61,8,278,retrieval,False
556,61,8,278,retrieval,False
557,61,8,278,retrieval,True
558,62,8,278,generalize,True
559,62,8,278,generalize,False
560,62,8,278,generalize,False
561,62,8,278,generalize,False
562,62,8,278,generalize,False
563,62,8,278,retrieval,True
564,62,8,278,retrieval,False
565,62,8,278,retrieval,True
566,62,8,278,retrieval,False
567,63,8,278,generalize,True
568,63,8,278,generalize,False
569,63,8,278,generalize,False
570,63,8,278,generalize,False
571,63,8,278,generalize,False
572,63,8,278,retrieval,True
573,63,8,278,retrieval,False
574,63,8,278,retrieval,True
575,63,8,278,retrieval,False
576,64,8,278,generalize,True
577,64,8,278,generalize,False
578,64,8,278,generalize,False
579,64,8,278,generalize,False
580,64,8,278,generalize,False
581,64,8,278,retrieval,False
582,64,8,278,retrieval,True
583,64,8,278,retrieval,True
584,64,8,278,retrieval,False
585,65,8,278,generalize,True
586,65,8,278,generalize,False
587,65,8,278,generalize,False
588,65,8,278,generalize,False
589,65,8,278,generalize,False
590,65,8,278,retrieval,False
591,65,8,278,retrieval,True
592,65,8,278,retrieval,False
593,65,8,278,retrieval,True
594,66,8,278,generalize,True
595,66,8,278,generalize,False
596,66,8,278,generalize,False
597,66,8,278,generalize,False
598,66,8,278,generalize,False
599,66,8,278,retrieval,False
600,66,8,278,retrieval,True
601,66,8,278,retrieval,True
602,66,8,278,retrieval,False
603,67,8,278,generalize,True
604,67,8,278,generalize,False
605,67,8,278,generalize,False
606,67,8,278,generalize,False
607,67,8,278,generalize,False
608,67,8,278,retrieval,False
609,67,8,278,retrieval,True
610,67,8,278,retrieval,True
611,67,8,278,retrieval,False
612,68,8,278,generalize,True
613,68,8,278,generalize,False
614,68,8,278,generalize,False
615,68,8,278,generalize,False
616,68,8,278,generalize,False
617,68,8,278,retrieval,True
618,68,8,278,retrieval,True
619,68,8,278,retrieval,False
620,68,8,278,retrieval,False
621,69,8,278,generalize,True
622,69,8,278,generalize,False
623,69,8,278,generalize,False
624,69,8,278,generalize,False
625,69,8,278,generalize,False
626,69,8,278,retrieval,False
627,69,8,278,retrieval,True
628,69,8,278,retrieval,True
629,69,8,278,retrieval,False
630,70,8,278,generalize,True
631,70,8,278,generalize,False
632,70,8,278,generalize,False
633,70,8,278,generalize,False
634,70,8,278,generalize,False
635,70,8,278,retrieval,True
636,70,8,278,retrieval,True
637,70,8,278,retrieval,False
638,70,8,278,retrieval,False
639,71,8,278,generalize,True
640,71,8,278,generalize,False
641,71,8,278,generalize,False
642,71,8,278,generalize,False
643,71,8,278,generalize,False
644,71,8,278,retrieval,False
645,71,8,278,retrieval,True
646,71,8,278,retrieval,False
647,71,8,278,retrieval,True
648,72,8,278,generalize,True
649,72,8,278,generalize,False
650,72,8,278,generalize,False
651,72,8,278,generalize,False
652,72,8,278,generalize,False
653,72,8,278,retrieval,False
654,72,8,278,retrieval,False
655,72,8,278,retrieval,True
656,72,8,278,retrieval,True
657,73,8,278,generalize,True
658,73,8,278,generalize,False
659,73,8,278,generalize,False
660,73,8,278,generalize,False
661,73,8,278,generalize,False
662,73,8,278,retrieval,True
663,73,8,278,retrieval,False
664,73,8,278,retrieval,True
665,73,8,278,retrieval,False
666,74,8,278,generalize,True
667,74,8,278,generalize,False
668,74,8,278,generalize,False
669,74,8,278,generalize,False
670,74,8,278,generalize,False
671,74,8,278,retrieval,True
672,74,8,278,retrieval,False
673,74,8,278,retrieval,False
674,74,8,278,retrieval,True
675,75,8,278,generalize,True
676,75,8,278,generalize,False
677,75,8,278,generalize,False
678,75,8,278,generalize,False
679,75,8,278,generalize,False
680,75,8,278,retrieval,False
681,75,8,278,retrieval,False
682,75,8,278,retrieval,True
683,75,8,278,retrieval,True
684,76,8,278,generalize,True
685,76,8,278,generalize,False
686,76,8,278,generalize,False
687,76,8,278,generalize,False
688,76,8,278,generalize,False
689,76,8,278,retrieval,False
690,76,8,278,retrieval,True
691,76,8,278,retrieval,True
692,76,8,278,retrieval,False
693,77,8,278,generalize,True
694,77,8,278,generalize,False
695,77,8,278,generalize,False
696,77,8,278,generalize,False
697,77,8,278,generalize,False
698,77,8,278,retrieval,False
699,77,8,278,retrieval,True
700,77,8,278,retrieval,False
701,77,8,278,retrieval,True
702,78,8,278,generalize,True
703,78,8,278,generalize,False
704,78,8,278,generalize,False
705,78,8,278,generalize,False
706,78,8,278,generalize,False
707,78,8,278,retrieval,False
708,78,8,278,retrieval,False
709,78,8,278,retrieval,True
710,78,8,278,retrieval,True
711,79,8,278,generalize,True
712,79,8,278,generalize,False
713,79,8,278,generalize,False
714,79,8,278,generalize,False
715,79,8,278,generalize,False
716,79,8,278,retrieval,False
717,79,8,278,retrieval,True
718,79,8,278,retrieval,False
719,79,8,278,retrieval,True
720,80,8,278,generalize,True
721,80,8,278,generalize,False
722,80,8,278,generalize,False
723,80,8,278,generalize,False
724,80,8,278,generalize,False
725,80,8,278,retrieval,True
726,80,8,278,retrieval,True
727,80,8,278,retrieval,False
728,80,8,278,retrieval,False
729,81,8,278,generalize,True
730,81,8,278,generalize,False
731,81,8,278,generalize,False
732,81,8,278,generalize,False
733,81,8,278,generalize,False
734,81,8,278,retrieval,True
735,81,8,278,retrieval,False
736,81,8,278,retrieval,True
737,81,8,278,retrieval,False
738,82,8,278,generalize,True
739,82,8,278,generalize,False
740,82,8,278,generalize,False
741,82,8,278,generalize,False
742,82,8,278,generalize,False
743,82,8,278,retrieval,False
744,82,8,278,retrieval,True
745,82,8,278,retrieval,True
746,82,8,278,retrieval,False
747,83,8,278,generalize,True
748,83,8,278,generalize,False
749,83,8,278,generalize,False
750,83,8,278,generalize,False
751,83,8,278,generalize,False
752,83,8,278,retrieval,True
753,83,8,278,retrieval,False
754,83,8,278,retrieval,False
755,83,8,278,retrieval,True
756,84,8,278,generalize,True
757,84,8,278,generalize,False
758,84,8,278,generalize,False
759,84,8,278,generalize,False
760,84,8,278,generalize,False
761,84,8,278,retrieval,False
762,84,8,278,retrieval,True
763,84,8,278,retrieval,True
764,84,8,278,retrieval,False
765,85,8,278,generalize,True
766,85,8,278,generalize,False
767,85,8,278,generalize,False
768,85,8,278,generalize,False
769,85,8,278,generalize,False
770,85,8,278,retrieval,True
771,85,8,278,retrieval,False
772,85,8,278,retrieval,True
773,85,8,278,retrieval,False
774,86,8,278,generalize,True
775,86,8,278,generalize,False
776,86,8,278,generalize,False
777,86,8,278,generalize,False
778,86,8,278,generalize,False
779,86,8,278,retrieval,False
780,86,8,278,retrieval,True
781,86,8,278,retrieval,False
782,86,8,278,retrieval,True
783,87,8,278,generalize,True
784,87,8,278,generalize,False
785,87,8,278,generalize,False
786,87,8,278,generalize,False
787,87,8,278,generalize,False
788,87,8,278,retrieval,True
789,87,8,278,retrieval,False
790,87,8,278,retrieval,True
791,87,8,278,retrieval,False
792,88,8,278,generalize,True
793,88,8,278,generalize,False
794,88,8,278,generalize,False
795,88,8,278,generalize,False
796,88,8,278,generalize,False
797,88,8,278,retrieval,False
798,88,8,278,retrieval,True
799,88,8,278,retrieval,True
800,88,8,278,retrieval,False
801,89,8,278,generalize,True
802,89,8,278,generalize,False
803,89,8,278,generalize,False
804,89,8,278,generalize,False
805,89,8,278,generalize,False
806,89,8,278,retrieval,False
807,89,8,278,retrieval,True
808,89,8,278,retrieval,True
809,89,8,278,retrieval,False
810,90,8,278,generalize,True
811,90,8,278,generalize,False
812,90,8,278,generalize,False
813,90,8,278,generalize,False
814,90,8,278,generalize,False
815,90,8,278,retrieval,True
816,90,8,278,retrieval,True
817,90,8,278,retrieval,False
818,90,8,278,retrieval,False
819,91,8,278,generalize,True
820,91,8,278,generalize,False
821,91,8,278,generalize,False
822,91,8,278,generalize,False
823,91,8,278,generalize,False
824,91,8,278,retrieval,True
825,91,8,278,retrieval,True
826,91,8,278,retrieval,False
827,91,8,278,retrieval,False
828,92,8,278,generalize,True
829,92,8,278,generalize,False
830,92,8,278,generalize,False
831,92,8,278,generalize,False
832,92,8,278,generalize,False
833,92,8,278,retrieval,False
834,92,8,278,retrieval,True
835,92,8,278,retrieval,True
836,92,8,278,retrieval,False
837,93,8,278,generalize,True
838,93,8,278,generalize,False
839,93,8,278,generalize,False
840,93,8,278,generalize,False
841,93,8,278,generalize,False
842,93,8,278,retrieval,False
843,93,8,278,retrieval,False
844,93,8,278,retrieval,True
845,93,8,278,retrieval,True
846,94,8,278,generalize,True
847,94,8,278,generalize,False
848,94,8,278,generalize,False
849,94,8,278,generalize,False
850,94,8,278,generalize,False
851,94,8,278,retrieval,True
852,94,8,278,retrieval,False
853,94,8,278,retrieval,True
854,94,8,278,retrieval,False
855,95,8,278,generalize,True
856,95,8,278,generalize,False
857,95,8,278,generalize,False
858,95,8,278,generalize,False
859,95,8,278,generalize,False
860,95,8,278,retrieval,False
861,95,8,278,retrieval,True
862,95,8,278,retrieval,False
863,95,8,278,retrieval,True
864,96,8,278,generalize,True
865,96,8,278,generalize,False
866,96,8,278,generalize,False
867,96,8,278,generalize,False
868,96,8,278,generalize,False
869,96,8,278,retrieval,True
870,96,8,278,retrieval,True
871,96,8,278,retrieval,False
872,96,8,278,retrieval,False
873,97,8,278,generalize,True
874,97,8,278,generalize,False
875,97,8,278,generalize,False
876,97,8,278,generalize,False
877,97,8,278,generalize,False
878,97,8,278,retrieval,True
879,97,8,278,retrieval,False
880,97,8,278,retrieval,True
881,97,8,278,retrieval,False
882,98,8,278,generalize,True
883,98,8,278,generalize,False
884,98,8,278,generalize,False
885,98,8,278,generalize,False
886,98,8,278,generalize,False
887,98,8,278,retrieval,False
888,98,8,278,retrieval,False
889,98,8,278,retrieval,True
890,98,8,278,retrieval,True
891,99,8,278,generalize,True
892,99,8,278,generalize,False
893,99,8,278,generalize,False
894,99,8,278,generalize,False
895,99,8,278,generalize,False
896,99,8,278,generalize,True
897,99,8,278,generalize,True
898,99,8,278,generalize,True
0,0,9,0,generalize,False
1,0,9,0,generalize,False
2,0,9,0,generalize,False
3,0,9,0,generalize,False
4,0,9,0,generalize,False
5,0,9,0,retrieval,False
6,0,9,0,retrieval,False
7,0,9,0,retrieval,False
8,0,9,0,retrieval,False
9,1,9,0,generalize,False
10,1,9,0,generalize,False
11,1,9,0,generalize,False
12,1,9,0,generalize,False
13,1,9,0,generalize,False
14,1,9,0,retrieval,False
15,1,9,0,retrieval,False
16,1,9,0,retrieval,False
17,1,9,0,retrieval,False
18,2,9,0,generalize,False
19,2,9,0,generalize,False
20,2,9,0,generalize,False
21,2,9,0,generalize,False
22,2,9,0,generalize,False
23,2,9,0,retrieval,False
24,2,9,0,retrieval,False
25,2,9,0,retrieval,False
26,2,9,0,retrieval,False
27,3,9,0,generalize,False
28,3,9,0,generalize,False
29,3,9,0,generalize,False
30,3,9,0,generalize,False
31,3,9,0,generalize,False
32,3,9,0,retrieval,False
33,3,9,0,retrieval,False
34,3,9,0,retrieval,False
35,3,9,0,retrieval,False
36,4,9,0,generalize,False
37,4,9,0,generalize,False
38,4,9,0,generalize,False
39,4,9,0,generalize,False
40,4,9,0,generalize,False
41,4,9,0,retrieval,False
42,4,9,0,retrieval,False
43,4,9,0,retrieval,False
44,4,9,0,retrieval,False
45,5,9,0,generalize,False
46,5,9,0,generalize,False
47,5,9,0,generalize,False
48,5,9,0,generalize,False
49,5,9,0,generalize,False
50,5,9,0,retrieval,False
51,5,9,0,retrieval,False
52,5,9,0,retrieval,False
53,5,9,0,retrieval,False
54,6,9,0,generalize,False
55,6,9,0,generalize,False
56,6,9,0,generalize,False
57,6,9,0,generalize,False
58,6,9,0,generalize,False
59,6,9,0,retrieval,False
60,6,9,0,retrieval,False
61,6,9,0,retrieval,False
62,6,9,0,retrieval,False
63,7,9,0,generalize,False
64,7,9,0,generalize,False
65,7,9,0,generalize,False
66,7,9,0,generalize,False
67,7,9,0,generalize,False
68,7,9,0,retrieval,False
69,7,9,0,retrieval,False
70,7,9,0,retrieval,False
71,7,9,0,retrieval,False
72,8,9,0,generalize,False
73,8,9,0,generalize,False
74,8,9,0,generalize,False
75,8,9,0,generalize,False
76,8,9,0,generalize,False
77,8,9,0,retrieval,False
78,8,9,0,retrieval,False
79,8,9,0,retrieval,False
80,8,9,0,retrieval,False
81,9,9,0,generalize,False
82,9,9,0,generalize,False
83,9,9,0,generalize,False
84,9,9,0,generalize,False
85,9,9,0,generalize,False
86,9,9,0,retrieval,False
87,9,9,0,retrieval,False
88,9,9,0,retrieval,False
89,9,9,0,retrieval,False
90,10,9,0,generalize,False
91,10,9,0,generalize,False
92,10,9,0,generalize,False
93,10,9,0,generalize,False
94,10,9,0,generalize,False
95,10,9,0,retrieval,False
96,10,9,0,retrieval,False
97,10,9,0,retrieval,False
98,10,9,0,retrieval,False
99,11,9,0,generalize,False
100,11,9,0,generalize,False
101,11,9,0,generalize,False
102,11,9,0,generalize,False
103,11,9,0,generalize,False
104,11,9,0,retrieval,False
105,11,9,0,retrieval,False
106,11,9,0,retrieval,False
107,11,9,0,retrieval,False
108,12,9,0,generalize,False
109,12,9,0,generalize,False
110,12,9,0,generalize,False
111,12,9,0,generalize,False
112,12,9,0,generalize,False
113,12,9,0,retrieval,False
114,12,9,0,retrieval,False
115,12,9,0,retrieval,False
116,12,9,0,retrieval,False
117,13,9,0,generalize,False
118,13,9,0,generalize,False
119,13,9,0,generalize,False
120,13,9,0,generalize,False
121,13,9,0,generalize,False
122,13,9,0,retrieval,False
123,13,9,0,retrieval,False
124,13,9,0,retrieval,False
125,13,9,0,retrieval,False
126,14,9,0,generalize,False
127,14,9,0,generalize,False
128,14,9,0,generalize,False
129,14,9,0,generalize,False
130,14,9,0,generalize,False
131,14,9,0,retrieval,False
132,14,9,0,retrieval,False
133,14,9,0,retrieval,False
134,14,9,0,retrieval,False
135,15,9,0,generalize,False
136,15,9,0,generalize,False
137,15,9,0,generalize,False
138,15,9,0,generalize,False
139,15,9,0,generalize,False
140,15,9,0,retrieval,False
141,15,9,0,retrieval,False
142,15,9,0,retrieval,False
143,15,9,0,retrieval,False
144,16,9,0,generalize,False
145,16,9,0,generalize,False
146,16,9,0,generalize,False
147,16,9,0,generalize,False
148,16,9,0,generalize,False
149,16,9,0,retrieval,False
150,16,9,0,retrieval,False
151,16,9,0,retrieval,False
152,16,9,0,retrieval,False
153,17,9,0,generalize,False
154,17,9,0,generalize,False
155,17,9,0,generalize,False
156,17,9,0,generalize,False
157,17,9,0,generalize,False
158,17,9,0,retrieval,False
159,17,9,0,retrieval,False
160,17,9,0,retrieval,False
161,17,9,0,retrieval,False
162,18,9,0,generalize,False
163,18,9,0,generalize,False
164,18,9,0,generalize,False
165,18,9,0,generalize,False
166,18,9,0,generalize,False
167,18,9,0,retrieval,False
168,18,9,0,retrieval,False
169,18,9,0,retrieval,False
170,18,9,0,retrieval,False
171,19,9,0,generalize,False
172,19,9,0,generalize,False
173,19,9,0,generalize,False
174,19,9,0,generalize,False
175,19,9,0,generalize,False
176,19,9,0,retrieval,False
177,19,9,0,retrieval,False
178,19,9,0,retrieval,False
179,19,9,0,retrieval,False
180,20,9,0,generalize,False
181,20,9,0,generalize,False
182,20,9,0,generalize,False
183,20,9,0,generalize,False
184,20,9,0,generalize,False
185,20,9,0,retrieval,False
186,20,9,0,retrieval,False
187,20,9,0,retrieval,False
188,20,9,0,retrieval,False
189,21,9,0,generalize,False
190,21,9,0,generalize,False
191,21,9,0,generalize,False
192,21,9,0,generalize,False
193,21,9,0,generalize,False
194,21,9,0,retrieval,False
195,21,9,0,retrieval,False
196,21,9,0,retrieval,False
197,21,9,0,retrieval,False
198,22,9,0,generalize,False
199,22,9,0,generalize,False
200,22,9,0,generalize,False
201,22,9,0,generalize,False
202,22,9,0,generalize,False
203,22,9,0,retrieval,False
204,22,9,0,retrieval,False
205,22,9,0,retrieval,False
206,22,9,0,retrieval,False
207,23,9,0,generalize,False
208,23,9,0,generalize,False
209,23,9,0,generalize,False
210,23,9,0,generalize,False
211,23,9,0,generalize,False
212,23,9,0,retrieval,False
213,23,9,0,retrieval,False
214,23,9,0,retrieval,False
215,23,9,0,retrieval,False
216,24,9,0,generalize,False
217,24,9,0,generalize,False
218,24,9,0,generalize,False
219,24,9,0,generalize,False
220,24,9,0,generalize,False
221,24,9,0,retrieval,False
222,24,9,0,retrieval,False
223,24,9,0,retrieval,False
224,24,9,0,retrieval,False
225,25,9,0,generalize,False
226,25,9,0,generalize,False
227,25,9,0,generalize,False
228,25,9,0,generalize,False
229,25,9,0,generalize,False
230,25,9,0,retrieval,False
231,25,9,0,retrieval,False
232,25,9,0,retrieval,False
233,25,9,0,retrieval,False
234,26,9,0,generalize,False
235,26,9,0,generalize,False
236,26,9,0,generalize,False
237,26,9,0,generalize,False
238,26,9,0,generalize,False
239,26,9,0,retrieval,False
240,26,9,0,retrieval,False
241,26,9,0,retrieval,False
242,26,9,0,retrieval,False
243,27,9,0,generalize,False
244,27,9,0,generalize,False
245,27,9,0,generalize,False
246,27,9,0,generalize,False
247,27,9,0,generalize,False
248,27,9,0,retrieval,False
249,27,9,0,retrieval,False
250,27,9,0,retrieval,False
251,27,9,0,retrieval,False
252,28,9,0,generalize,False
253,28,9,0,generalize,False
254,28,9,0,generalize,False
255,28,9,0,generalize,False
256,28,9,0,generalize,False
257,28,9,0,retrieval,False
258,28,9,0,retrieval,False
259,28,9,0,retrieval,False
260,28,9,0,retrieval,False
261,29,9,0,generalize,False
262,29,9,0,generalize,False
263,29,9,0,generalize,False
264,29,9,0,generalize,False
265,29,9,0,generalize,False
266,29,9,0,retrieval,False
267,29,9,0,retrieval,False
268,29,9,0,retrieval,False
269,29,9,0,retrieval,False
270,30,9,0,generalize,False
271,30,9,0,generalize,False
272,30,9,0,generalize,False
273,30,9,0,generalize,False
274,30,9,0,generalize,False
275,30,9,0,retrieval,False
276,30,9,0,retrieval,False
277,30,9,0,retrieval,False
278,30,9,0,retrieval,False
279,31,9,0,generalize,False
280,31,9,0,generalize,False
281,31,9,0,generalize,False
282,31,9,0,generalize,False
283,31,9,0,generalize,False
284,31,9,0,retrieval,False
285,31,9,0,retrieval,False
286,31,9,0,retrieval,False
287,31,9,0,retrieval,False
288,32,9,0,generalize,False
289,32,9,0,generalize,False
290,32,9,0,generalize,False
291,32,9,0,generalize,False
292,32,9,0,generalize,False
293,32,9,0,retrieval,False
294,32,9,0,retrieval,False
295,32,9,0,retrieval,False
296,32,9,0,retrieval,False
297,33,9,0,generalize,False
298,33,9,0,generalize,False
299,33,9,0,generalize,False
300,33,9,0,generalize,False
301,33,9,0,generalize,False
302,33,9,0,retrieval,False
303,33,9,0,retrieval,False
304,33,9,0,retrieval,False
305,33,9,0,retrieval,False
306,34,9,0,generalize,False
307,34,9,0,generalize,False
308,34,9,0,generalize,False
309,34,9,0,generalize,False
310,34,9,0,generalize,False
311,34,9,0,retrieval,False
312,34,9,0,retrieval,False
313,34,9,0,retrieval,False
314,34,9,0,retrieval,False
315,35,9,0,generalize,False
316,35,9,0,generalize,False
317,35,9,0,generalize,False
318,35,9,0,generalize,False
319,35,9,0,generalize,False
320,35,9,0,retrieval,False
321,35,9,0,retrieval,False
322,35,9,0,retrieval,False
323,35,9,0,retrieval,False
324,36,9,0,generalize,False
325,36,9,0,generalize,False
326,36,9,0,generalize,False
327,36,9,0,generalize,False
328,36,9,0,generalize,False
329,36,9,0,retrieval,False
330,36,9,0,retrieval,False
331,36,9,0,retrieval,False
332,36,9,0,retrieval,False
333,37,9,0,generalize,False
334,37,9,0,generalize,False
335,37,9,0,generalize,False
336,37,9,0,generalize,False
337,37,9,0,generalize,False
338,37,9,0,retrieval,False
339,37,9,0,retrieval,False
340,37,9,0,retrieval,False
341,37,9,0,retrieval,False
342,38,9,0,generalize,False
343,38,9,0,generalize,False
344,38,9,0,generalize,False
345,38,9,0,generalize,False
346,38,9,0,generalize,False
347,38,9,0,retrieval,False
348,38,9,0,retrieval,False
349,38,9,0,retrieval,False
350,38,9,0,retrieval,False
351,39,9,0,generalize,False
352,39,9,0,generalize,False
353,39,9,0,generalize,False
354,39,9,0,generalize,False
355,39,9,0,generalize,False
356,39,9,0,retrieval,False
357,39,9,0,retrieval,False
358,39,9,0,retrieval,False
359,39,9,0,retrieval,False
360,40,9,0,generalize,False
361,40,9,0,generalize,False
362,40,9,0,generalize,False
363,40,9,0,generalize,False
364,40,9,0,generalize,False
365,40,9,0,retrieval,False
366,40,9,0,retrieval,False
367,40,9,0,retrieval,False
368,40,9,0,retrieval,False
369,41,9,0,generalize,False
370,41,9,0,generalize,False
371,41,9,0,generalize,False
372,41,9,0,generalize,False
373,41,9,0,generalize,False
374,41,9,0,retrieval,False
375,41,9,0,retrieval,False
376,41,9,0,retrieval,False
377,41,9,0,retrieval,False
378,42,9,0,generalize,False
379,42,9,0,generalize,False
380,42,9,0,generalize,False
381,42,9,0,generalize,False
382,42,9,0,generalize,False
383,42,9,0,retrieval,False
384,42,9,0,retrieval,False
385,42,9,0,retrieval,False
386,42,9,0,retrieval,False
387,43,9,0,generalize,False
388,43,9,0,generalize,False
389,43,9,0,generalize,False
390,43,9,0,generalize,False
391,43,9,0,generalize,False
392,43,9,0,retrieval,False
393,43,9,0,retrieval,False
394,43,9,0,retrieval,False
395,43,9,0,retrieval,False
396,44,9,0,generalize,False
397,44,9,0,generalize,False
398,44,9,0,generalize,False
399,44,9,0,generalize,False
400,44,9,0,generalize,False
401,44,9,0,retrieval,False
402,44,9,0,retrieval,False
403,44,9,0,retrieval,False
404,44,9,0,retrieval,False
405,45,9,0,generalize,False
406,45,9,0,generalize,False
407,45,9,0,generalize,False
408,45,9,0,generalize,False
409,45,9,0,generalize,False
410,45,9,0,retrieval,False
411,45,9,0,retrieval,False
412,45,9,0,retrieval,False
413,45,9,0,retrieval,False
414,46,9,0,generalize,False
415,46,9,0,generalize,False
416,46,9,0,generalize,False
417,46,9,0,generalize,False
418,46,9,0,generalize,False
419,46,9,0,retrieval,False
420,46,9,0,retrieval,False
421,46,9,0,retrieval,False
422,46,9,0,retrieval,False
423,47,9,0,generalize,False
424,47,9,0,generalize,False
425,47,9,0,generalize,False
