,episode_number,n,frequency,model,type,correct,pure_application
884,98,8,4978,few-four.pt,generalize,False,False
885,98,8,4978,few-four.pt,generalize,False,False
886,98,8,4978,few-four.pt,generalize,False,False
887,98,8,4978,few-four.pt,retrieval,False,False
888,98,8,4978,few-four.pt,retrieval,False,False
889,98,8,4978,few-four.pt,retrieval,True,False
890,98,8,4978,few-four.pt,retrieval,True,False
891,99,8,4978,few-four.pt,generalize,True,True
892,99,8,4978,few-four.pt,generalize,False,False
893,99,8,4978,few-four.pt,generalize,False,False
894,99,8,4978,few-four.pt,generalize,False,False
895,99,8,4978,few-four.pt,generalize,False,False
896,99,8,4978,few-four.pt,generalize,True,False
897,99,8,4978,few-four.pt,generalize,True,False
898,99,8,4978,few-four.pt,generalize,True,False
0,0,9,0,few-four.pt,generalize,False,True
1,0,9,0,few-four.pt,generalize,False,False
2,0,9,0,few-four.pt,generalize,False,False
3,0,9,0,few-four.pt,generalize,False,False
4,0,9,0,few-four.pt,generalize,False,False
5,0,9,0,few-four.pt,retrieval,False,False
6,0,9,0,few-four.pt,retrieval,False,False
7,0,9,0,few-four.pt,retrieval,False,False
8,0,9,0,few-four.pt,retrieval,False,False
9,1,9,0,few-four.pt,generalize,False,True
10,1,9,0,few-four.pt,generalize,False,False
11,1,9,0,few-four.pt,generalize,False,False
12,1,9,0,few-four.pt,generalize,False,False
13,1,9,0,few-four.pt,generalize,False,False
14,1,9,0,few-four.pt,retrieval,False,False
15,1,9,0,few-four.pt,retrieval,False,False
16,1,9,0,few-four.pt,retrieval,False,False
17,1,9,0,few-four.pt,retrieval,False,False
18,2,9,0,few-four.pt,generalize,False,True
19,2,9,0,few-four.pt,generalize,False,False
20,2,9,0,few-four.pt,generalize,False,False
21,2,9,0,few-four.pt,generalize,False,False
22,2,9,0,few-four.pt,generalize,False,False
23,2,9,0,few-four.pt,retrieval,False,False
24,2,9,0,few-four.pt,retrieval,False,False
25,2,9,0,few-four.pt,retrieval,False,False
26,2,9,0,few-four.pt,retrieval,False,False
27,3,9,0,few-four.pt,generalize,False,True
28,3,9,0,few-four.pt,generalize,False,False
29,3,9,0,few-four.pt,generalize,False,False
30,3,9,0,few-four.pt,generalize,False,False
31,3,9,0,few-four.pt,generalize,False,False
32,3,9,0,few-four.pt,retrieval,False,False
33,3,9,0,few-four.pt,retrieval,False,False
34,3,9,0,few-four.pt,retrieval,False,False
35,3,9,0,few-four.pt,retrieval,False,False
36,4,9,0,few-four.pt,generalize,False,True
37,4,9,0,few-four.pt,generalize,False,False
38,4,9,0,few-four.pt,generalize,False,False
39,4,9,0,few-four.pt,generalize,False,False
40,4,9,0,few-four.pt,generalize,False,False
41,4,9,0,few-four.pt,retrieval,False,False
42,4,9,0,few-four.pt,retrieval,False,False
43,4,9,0,few-four.pt,retrieval,False,False
44,4,9,0,few-four.pt,retrieval,False,False
45,5,9,0,few-four.pt,generalize,False,True
46,5,9,0,few-four.pt,generalize,False,False
47,5,9,0,few-four.pt,generalize,False,False
48,5,9,0,few-four.pt,generalize,False,False
49,5,9,0,few-four.pt,generalize,False,False
50,5,9,0,few-four.pt,retrieval,False,False
51,5,9,0,few-four.pt,retrieval,False,False
52,5,9,0,few-four.pt,retrieval,False,False
53,5,9,0,few-four.pt,retrieval,False,False
54,6,9,0,few-four.pt,generalize,False,True
55,6,9,0,few-four.pt,generalize,False,False
56,6,9,0,few-four.pt,generalize,False,False
57,6,9,0,few-four.pt,generalize,False,False
58,6,9,0,few-four.pt,generalize,False,False
59,6,9,0,few-four.pt,retrieval,False,False
60,6,9,0,few-four.pt,retrieval,False,False
61,6,9,0,few-four.pt,retrieval,False,False
62,6,9,0,few-four.pt,retrieval,False,False
63,7,9,0,few-four.pt,generalize,False,True
64,7,9,0,few-four.pt,generalize,False,False
65,7,9,0,few-four.pt,generalize,False,False
66,7,9,0,few-four.pt,generalize,False,False
67,7,9,0,few-four.pt,generalize,False,False
68,7,9,0,few-four.pt,retrieval,False,False
69,7,9,0,few-four.pt,retrieval,False,False
70,7,9,0,few-four.pt,retrieval,False,False
71,7,9,0,few-four.pt,retrieval,False,False
72,8,9,0,few-four.pt,generalize,False,True
73,8,9,0,few-four.pt,generalize,False,False
74,8,9,0,few-four.pt,generalize,False,False
75,8,9,0,few-four.pt,generalize,False,False
76,8,9,0,few-four.pt,generalize,False,False
77,8,9,0,few-four.pt,retrieval,False,False
78,8,9,0,few-four.pt,retrieval,False,False
79,8,9,0,few-four.pt,retrieval,False,False
80,8,9,0,few-four.pt,retrieval,False,False
81,9,9,0,few-four.pt,generalize,False,True
82,9,9,0,few-four.pt,generalize,False,False
83,9,9,0,few-four.pt,generalize,False,False
84,9,9,0,few-four.pt,generalize,False,False
85,9,9,0,few-four.pt,generalize,False,False
86,9,9,0,few-four.pt,retrieval,False,False
87,9,9,0,few-four.pt,retrieval,False,False
88,9,9,0,few-four.pt,retrieval,False,False
89,9,9,0,few-four.pt,retrieval,False,False
90,10,9,0,few-four.pt,generalize,False,True
91,10,9,0,few-four.pt,generalize,False,False
92,10,9,0,few-four.pt,generalize,False,False
93,10,9,0,few-four.pt,generalize,False,False
94,10,9,0,few-four.pt,generalize,False,False
95,10,9,0,few-four.pt,retrieval,False,False
96,10,9,0,few-four.pt,retrieval,False,False
97,10,9,0,few-four.pt,retrieval,False,False
98,10,9,0,few-four.pt,retrieval,False,False
99,11,9,0,few-four.pt,generalize,False,True
100,11,9,0,few-four.pt,generalize,False,False
101,11,9,0,few-four.pt,generalize,False,False
102,11,9,0,few-four.pt,generalize,False,False
103,11,9,0,few-four.pt,generalize,False,False
104,11,9,0,few-four.pt,retrieval,False,False
105,11,9,0,few-four.pt,retrieval,False,False
106,11,9,0,few-four.pt,retrieval,False,False
107,11,9,0,few-four.pt,retrieval,False,False
108,12,9,0,few-four.pt,generalize,False,True
109,12,9,0,few-four.pt,generalize,False,False
110,12,9,0,few-four.pt,generalize,False,False
111,12,9,0,few-four.pt,generalize,False,False
112,12,9,0,few-four.pt,generalize,False,False
113,12,9,0,few-four.pt,retrieval,False,False
114,12,9,0,few-four.pt,retrieval,False,False
115,12,9,0,few-four.pt,retrieval,False,False
116,12,9,0,few-four.pt,retrieval,False,False
117,13,9,0,few-four.pt,generalize,False,True
118,13,9,0,few-four.pt,generalize,False,False
119,13,9,0,few-four.pt,generalize,False,False
120,13,9,0,few-four.pt,generalize,False,False
121,13,9,0,few-four.pt,generalize,False,False
122,13,9,0,few-four.pt,retrieval,False,False
123,13,9,0,few-four.pt,retrieval,False,False
124,13,9,0,few-four.pt,retrieval,False,False
125,13,9,0,few-four.pt,retrieval,False,False
126,14,9,0,few-four.pt,generalize,False,True
127,14,9,0,few-four.pt,generalize,False,False
128,14,9,0,few-four.pt,generalize,False,False
129,14,9,0,few-four.pt,generalize,False,False
130,14,9,0,few-four.pt,generalize,False,False
131,14,9,0,few-four.pt,retrieval,False,False
132,14,9,0,few-four.pt,retrieval,False,False
133,14,9,0,few-four.pt,retrieval,False,False
134,14,9,0,few-four.pt,retrieval,False,False
135,15,9,0,few-four.pt,generalize,False,True
136,15,9,0,few-four.pt,generalize,False,False
137,15,9,0,few-four.pt,generalize,False,False
138,15,9,0,few-four.pt,generalize,False,False
139,15,9,0,few-four.pt,generalize,False,False
140,15,9,0,few-four.pt,retrieval,False,False
141,15,9,0,few-four.pt,retrieval,False,False
142,15,9,0,few-four.pt,retrieval,False,False
143,15,9,0,few-four.pt,retrieval,False,False
144,16,9,0,few-four.pt,generalize,False,True
145,16,9,0,few-four.pt,generalize,False,False
146,16,9,0,few-four.pt,generalize,False,False
147,16,9,0,few-four.pt,generalize,False,False
148,16,9,0,few-four.pt,generalize,False,False
149,16,9,0,few-four.pt,retrieval,False,False
150,16,9,0,few-four.pt,retrieval,False,False
151,16,9,0,few-four.pt,retrieval,False,False
152,16,9,0,few-four.pt,retrieval,False,False
153,17,9,0,few-four.pt,generalize,False,True
154,17,9,0,few-four.pt,generalize,False,False
155,17,9,0,few-four.pt,generalize,False,False
156,17,9,0,few-four.pt,generalize,False,False
157,17,9,0,few-four.pt,generalize,False,False
158,17,9,0,few-four.pt,retrieval,False,False
159,17,9,0,few-four.pt,retrieval,False,False
160,17,9,0,few-four.pt,retrieval,False,False
161,17,9,0,few-four.pt,retrieval,False,False
162,18,9,0,few-four.pt,generalize,False,True
163,18,9,0,few-four.pt,generalize,False,False
164,18,9,0,few-four.pt,generalize,False,False
165,18,9,0,few-four.pt,generalize,False,False
166,18,9,0,few-four.pt,generalize,False,False
167,18,9,0,few-four.pt,retrieval,False,False
168,18,9,0,few-four.pt,retrieval,False,False
169,18,9,0,few-four.pt,retrieval,False,False
170,18,9,0,few-four.pt,retrieval,False,False
171,19,9,0,few-four.pt,generalize,False,True
172,19,9,0,few-four.pt,generalize,False,False
173,19,9,0,few-four.pt,generalize,False,False
174,19,9,0,few-four.pt,generalize,False,False
175,19,9,0,few-four.pt,generalize,False,False
176,19,9,0,few-four.pt,retrieval,False,False
177,19,9,0,few-four.pt,retrieval,False,False
178,19,9,0,few-four.pt,retrieval,False,False
179,19,9,0,few-four.pt,retrieval,False,False
180,20,9,0,few-four.pt,generalize,False,True
181,20,9,0,few-four.pt,generalize,False,False
182,20,9,0,few-four.pt,generalize,False,False
183,20,9,0,few-four.pt,generalize,False,False
184,20,9,0,few-four.pt,generalize,False,False
185,20,9,0,few-four.pt,retrieval,False,False
186,20,9,0,few-four.pt,retrieval,False,False
187,20,9,0,few-four.pt,retrieval,False,False
188,20,9,0,few-four.pt,retrieval,False,False
189,21,9,0,few-four.pt,generalize,False,True
190,21,9,0,few-four.pt,generalize,False,False
191,21,9,0,few-four.pt,generalize,False,False
192,21,9,0,few-four.pt,generalize,False,False
193,21,9,0,few-four.pt,generalize,False,False
194,21,9,0,few-four.pt,retrieval,False,False
195,21,9,0,few-four.pt,retrieval,False,False
196,21,9,0,few-four.pt,retrieval,False,False
197,21,9,0,few-four.pt,retrieval,False,False
198,22,9,0,few-four.pt,generalize,False,True
199,22,9,0,few-four.pt,generalize,False,False
200,22,9,0,few-four.pt,generalize,False,False
201,22,9,0,few-four.pt,generalize,False,False
202,22,9,0,few-four.pt,generalize,False,False
203,22,9,0,few-four.pt,retrieval,False,False
204,22,9,0,few-four.pt,retrieval,False,False
205,22,9,0,few-four.pt,retrieval,False,False
206,22,9,0,few-four.pt,retrieval,False,False
207,23,9,0,few-four.pt,generalize,False,True
208,23,9,0,few-four.pt,generalize,False,False
209,23,9,0,few-four.pt,generalize,False,False
210,23,9,0,few-four.pt,generalize,False,False
211,23,9,0,few-four.pt,generalize,False,False
212,23,9,0,few-four.pt,retrieval,False,False
213,23,9,0,few-four.pt,retrieval,False,False
214,23,9,0,few-four.pt,retrieval,False,False
215,23,9,0,few-four.pt,retrieval,False,False
216,24,9,0,few-four.pt,generalize,False,True
217,24,9,0,few-four.pt,generalize,False,False
218,24,9,0,few-four.pt,generalize,False,False
219,24,9,0,few-four.pt,generalize,False,False
220,24,9,0,few-four.pt,generalize,False,False
221,24,9,0,few-four.pt,retrieval,False,False
222,24,9,0,few-four.pt,retrieval,False,False
223,24,9,0,few-four.pt,retrieval,False,False
224,24,9,0,few-four.pt,retrieval,False,False
225,25,9,0,few-four.pt,generalize,False,True
226,25,9,0,few-four.pt,generalize,False,False
227,25,9,0,few-four.pt,generalize,False,False
228,25,9,0,few-four.pt,generalize,False,False
229,25,9,0,few-four.pt,generalize,False,False
230,25,9,0,few-four.pt,retrieval,False,False
231,25,9,0,few-four.pt,retrieval,False,False
232,25,9,0,few-four.pt,retrieval,False,False
233,25,9,0,few-four.pt,retrieval,False,False
234,26,9,0,few-four.pt,generalize,False,True
235,26,9,0,few-four.pt,generalize,False,False
236,26,9,0,few-four.pt,generalize,False,False
237,26,9,0,few-four.pt,generalize,False,False
238,26,9,0,few-four.pt,generalize,False,False
239,26,9,0,few-four.pt,retrieval,False,False
240,26,9,0,few-four.pt,retrieval,False,False
241,26,9,0,few-four.pt,retrieval,False,False
242,26,9,0,few-four.pt,retrieval,False,False
243,27,9,0,few-four.pt,generalize,False,True
244,27,9,0,few-four.pt,generalize,False,False
245,27,9,0,few-four.pt,generalize,False,False
246,27,9,0,few-four.pt,generalize,False,False
247,27,9,0,few-four.pt,generalize,False,False
248,27,9,0,few-four.pt,retrieval,False,False
249,27,9,0,few-four.pt,retrieval,False,False
250,27,9,0,few-four.pt,retrieval,False,False
251,27,9,0,few-four.pt,retrieval,False,False
252,28,9,0,few-four.pt,generalize,False,True
253,28,9,0,few-four.pt,generalize,False,False
254,28,9,0,few-four.pt,generalize,False,False
255,28,9,0,few-four.pt,generalize,False,False
256,28,9,0,few-four.pt,generalize,False,False
257,28,9,0,few-four.pt,retrieval,False,False
258,28,9,0,few-four.pt,retrieval,False,False
259,28,9,0,few-four.pt,retrieval,False,False
260,28,9,0,few-four.pt,retrieval,False,False
261,29,9,0,few-four.pt,generalize,False,True
262,29,9,0,few-four.pt,generalize,False,False
263,29,9,0,few-four.pt,generalize,False,False
264,29,9,0,few-four.pt,generalize,False,False
265,29,9,0,few-four.pt,generalize,False,False
266,29,9,0,few-four.pt,retrieval,False,False
267,29,9,0,few-four.pt,retrieval,False,False
268,29,9,0,few-four.pt,retrieval,False,False
269,29,9,0,few-four.pt,retrieval,False,False
270,30,9,0,few-four.pt,generalize,False,True
271,30,9,0,few-four.pt,generalize,False,False
272,30,9,0,few-four.pt,generalize,False,False
273,30,9,0,few-four.pt,generalize,False,False
274,30,9,0,few-four.pt,generalize,False,False
275,30,9,0,few-four.pt,retrieval,False,False
276,30,9,0,few-four.pt,retrieval,False,False
277,30,9,0,few-four.pt,retrieval,False,False
278,30,9,0,few-four.pt,retrieval,False,False
279,31,9,0,few-four.pt,generalize,False,True
280,31,9,0,few-four.pt,generalize,False,False
281,31,9,0,few-four.pt,generalize,False,False
282,31,9,0,few-four.pt,generalize,False,False
283,31,9,0,few-four.pt,generalize,False,False
284,31,9,0,few-four.pt,retrieval,False,False
285,31,9,0,few-four.pt,retrieval,False,False
286,31,9,0,few-four.pt,retrieval,False,False
287,31,9,0,few-four.pt,retrieval,False,False
288,32,9,0,few-four.pt,generalize,False,True
289,32,9,0,few-four.pt,generalize,False,False
290,32,9,0,few-four.pt,generalize,False,False
291,32,9,0,few-four.pt,generalize,False,False
292,32,9,0,few-four.pt,generalize,False,False
293,32,9,0,few-four.pt,retrieval,False,False
294,32,9,0,few-four.pt,retrieval,False,False
295,32,9,0,few-four.pt,retrieval,False,False
296,32,9,0,few-four.pt,retrieval,False,False
297,33,9,0,few-four.pt,generalize,False,True
298,33,9,0,few-four.pt,generalize,False,False
299,33,9,0,few-four.pt,generalize,False,False
300,33,9,0,few-four.pt,generalize,False,False
301,33,9,0,few-four.pt,generalize,False,False
302,33,9,0,few-four.pt,retrieval,False,False
303,33,9,0,few-four.pt,retrieval,False,False
304,33,9,0,few-four.pt,retrieval,False,False
305,33,9,0,few-four.pt,retrieval,False,False
306,34,9,0,few-four.pt,generalize,False,True
307,34,9,0,few-four.pt,generalize,False,False
308,34,9,0,few-four.pt,generalize,False,False
309,34,9,0,few-four.pt,generalize,False,False
310,34,9,0,few-four.pt,generalize,False,False
311,34,9,0,few-four.pt,retrieval,False,False
312,34,9,0,few-four.pt,retrieval,False,False
313,34,9,0,few-four.pt,retrieval,False,False
314,34,9,0,few-four.pt,retrieval,False,False
315,35,9,0,few-four.pt,generalize,False,True
316,35,9,0,few-four.pt,generalize,False,False
317,35,9,0,few-four.pt,generalize,False,False
318,35,9,0,few-four.pt,generalize,False,False
319,35,9,0,few-four.pt,generalize,False,False
320,35,9,0,few-four.pt,retrieval,False,False
321,35,9,0,few-four.pt,retrieval,False,False
322,35,9,0,few-four.pt,retrieval,False,False
323,35,9,0,few-four.pt,retrieval,False,False
324,36,9,0,few-four.pt,generalize,False,True
325,36,9,0,few-four.pt,generalize,False,False
326,36,9,0,few-four.pt,generalize,False,False
327,36,9,0,few-four.pt,generalize,False,False
328,36,9,0,few-four.pt,generalize,False,False
329,36,9,0,few-four.pt,retrieval,False,False
330,36,9,0,few-four.pt,retrieval,False,False
331,36,9,0,few-four.pt,retrieval,False,False
332,36,9,0,few-four.pt,retrieval,False,False
333,37,9,0,few-four.pt,generalize,False,True
334,37,9,0,few-four.pt,generalize,False,False
335,37,9,0,few-four.pt,generalize,False,False
336,37,9,0,few-four.pt,generalize,False,False
337,37,9,0,few-four.pt,generalize,False,False
338,37,9,0,few-four.pt,retrieval,False,False
339,37,9,0,few-four.pt,retrieval,False,False
340,37,9,0,few-four.pt,retrieval,False,False
341,37,9,0,few-four.pt,retrieval,False,False
342,38,9,0,few-four.pt,generalize,False,True
343,38,9,0,few-four.pt,generalize,False,False
344,38,9,0,few-four.pt,generalize,False,False
345,38,9,0,few-four.pt,generalize,False,False
346,38,9,0,few-four.pt,generalize,False,False
347,38,9,0,few-four.pt,retrieval,False,False
348,38,9,0,few-four.pt,retrieval,False,False
349,38,9,0,few-four.pt,retrieval,False,False
350,38,9,0,few-four.pt,retrieval,False,False
351,39,9,0,few-four.pt,generalize,False,True
352,39,9,0,few-four.pt,generalize,False,False
353,39,9,0,few-four.pt,generalize,False,False
354,39,9,0,few-four.pt,generalize,False,False
355,39,9,0,few-four.pt,generalize,False,False
356,39,9,0,few-four.pt,retrieval,False,False
357,39,9,0,few-four.pt,retrieval,False,False
358,39,9,0,few-four.pt,retrieval,False,False
359,39,9,0,few-four.pt,retrieval,False,False
360,40,9,0,few-four.pt,generalize,False,True
361,40,9,0,few-four.pt,generalize,False,False
362,40,9,0,few-four.pt,generalize,False,False
363,40,9,0,few-four.pt,generalize,False,False
364,40,9,0,few-four.pt,generalize,False,False
365,40,9,0,few-four.pt,retrieval,False,False
366,40,9,0,few-four.pt,retrieval,False,False
367,40,9,0,few-four.pt,retrieval,False,False
368,40,9,0,few-four.pt,retrieval,False,False
369,41,9,0,few-four.pt,generalize,False,True
370,41,9,0,few-four.pt,generalize,False,False
371,41,9,0,few-four.pt,generalize,False,False
372,41,9,0,few-four.pt,generalize,False,False
373,41,9,0,few-four.pt,generalize,False,False
374,41,9,0,few-four.pt,retrieval,False,False
375,41,9,0,few-four.pt,retrieval,False,False
376,41,9,0,few-four.pt,retrieval,False,False
377,41,9,0,few-four.pt,retrieval,False,False
378,42,9,0,few-four.pt,generalize,False,True
379,42,9,0,few-four.pt,generalize,False,False
380,42,9,0,few-four.pt,generalize,False,False
381,42,9,0,few-four.pt,generalize,False,False
382,42,9,0,few-four.pt,generalize,False,False
383,42,9,0,few-four.pt,retrieval,False,False
384,42,9,0,few-four.pt,retrieval,False,False
385,42,9,0,few-four.pt,retrieval,False,False
386,42,9,0,few-four.pt,retrieval,False,False
387,43,9,0,few-four.pt,generalize,False,True
388,43,9,0,few-four.pt,generalize,False,False
389,43,9,0,few-four.pt,generalize,False,False
390,43,9,0,few-four.pt,generalize,False,False
391,43,9,0,few-four.pt,generalize,False,False
392,43,9,0,few-four.pt,retrieval,False,False
393,43,9,0,few-four.pt,retrieval,False,False
394,43,9,0,few-four.pt,retrieval,False,False
395,43,9,0,few-four.pt,retrieval,False,False
396,44,9,0,few-four.pt,generalize,False,True
397,44,9,0,few-four.pt,generalize,False,False
398,44,9,0,few-four.pt,generalize,False,False
399,44,9,0,few-four.pt,generalize,False,False
400,44,9,0,few-four.pt,generalize,False,False
401,44,9,0,few-four.pt,retrieval,False,False
402,44,9,0,few-four.pt,retrieval,False,False
403,44,9,0,few-four.pt,retrieval,False,False
404,44,9,0,few-four.pt,retrieval,False,False
405,45,9,0,few-four.pt,generalize,False,True
406,45,9,0,few-four.pt,generalize,False,False
407,45,9,0,few-four.pt,generalize,False,False
408,45,9,0,few-four.pt,generalize,False,False
409,45,9,0,few-four.pt,generalize,False,False
410,45,9,0,few-four.pt,retrieval,False,False
411,45,9,0,few-four.pt,retrieval,False,False
412,45,9,0,few-four.pt,retrieval,False,False
413,45,9,0,few-four.pt,retrieval,False,False
414,46,9,0,few-four.pt,generalize,False,True
415,46,9,0,few-four.pt,generalize,False,False
416,46,9,0,few-four.pt,generalize,False,False
417,46,9,0,few-four.pt,generalize,False,False
418,46,9,0,few-four.pt,generalize,False,False
419,46,9,0,few-four.pt,retrieval,False,False
420,46,9,0,few-four.pt,retrieval,False,False
421,46,9,0,few-four.pt,retrieval,False,False
422,46,9,0,few-four.pt,retrieval,False,False
423,47,9,0,few-four.pt,generalize,False,True
424,47,9,0,few-four.pt,generalize,False,False
425,47,9,0,few-four.pt,generalize,False,False
426,47,9,0,few-four.pt,generalize,False,False
427,47,9,0,few-four.pt,generalize,False,False
428,47,9,0,few-four.pt,retrieval,False,False
429,47,9,0,few-four.pt,retrieval,False,False
430,47,9,0,few-four.pt,retrieval,False,False
431,47,9,0,few-four.pt,retrieval,False,False
432,48,9,0,few-four.pt,generalize,False,True
433,48,9,0,few-four.pt,generalize,False,False
434,48,9,0,few-four.pt,generalize,False,False
435,48,9,0,few-four.pt,generalize,False,False
436,48,9,0,few-four.pt,generalize,False,False
437,48,9,0,few-four.pt,retrieval,False,False
438,48,9,0,few-four.pt,retrieval,False,False
439,48,9,0,few-four.pt,retrieval,False,False
440,48,9,0,few-four.pt,retrieval,False,False
441,49,9,0,few-four.pt,generalize,False,True
442,49,9,0,few-four.pt,generalize,False,False
443,49,9,0,few-four.pt,generalize,False,False
444,49,9,0,few-four.pt,generalize,False,False
445,49,9,0,few-four.pt,generalize,False,False
446,49,9,0,few-four.pt,retrieval,False,False
447,49,9,0,few-four.pt,retrieval,False,False
448,49,9,0,few-four.pt,retrieval,False,False
449,49,9,0,few-four.pt,retrieval,False,False
450,50,9,0,few-four.pt,generalize,False,True
451,50,9,0,few-four.pt,generalize,False,False
452,50,9,0,few-four.pt,generalize,False,False
453,50,9,0,few-four.pt,generalize,False,False
454,50,9,0,few-four.pt,generalize,False,False
455,50,9,0,few-four.pt,retrieval,False,False
456,50,9,0,few-four.pt,retrieval,False,False
457,50,9,0,few-four.pt,retrieval,False,False
458,50,9,0,few-four.pt,retrieval,False,False
459,51,9,0,few-four.pt,generalize,False,True
460,51,9,0,few-four.pt,generalize,False,False
461,51,9,0,few-four.pt,generalize,False,False
462,51,9,0,few-four.pt,generalize,False,False
463,51,9,0,few-four.pt,generalize,False,False
464,51,9,0,few-four.pt,retrieval,False,False
465,51,9,0,few-four.pt,retrieval,False,False
466,51,9,0,few-four.pt,retrieval,False,False
467,51,9,0,few-four.pt,retrieval,False,False
468,52,9,0,few-four.pt,generalize,False,True
469,52,9,0,few-four.pt,generalize,False,False
470,52,9,0,few-four.pt,generalize,False,False
471,52,9,0,few-four.pt,generalize,False,False
472,52,9,0,few-four.pt,generalize,False,False
473,52,9,0,few-four.pt,retrieval,False,False
474,52,9,0,few-four.pt,retrieval,False,False
475,52,9,0,few-four.pt,retrieval,False,False
476,52,9,0,few-four.pt,retrieval,False,False
477,53,9,0,few-four.pt,generalize,False,True
478,53,9,0,few-four.pt,generalize,False,False
479,53,9,0,few-four.pt,generalize,False,False
480,53,9,0,few-four.pt,generalize,False,False
481,53,9,0,few-four.pt,generalize,False,False
482,53,9,0,few-four.pt,retrieval,False,False
483,53,9,0,few-four.pt,retrieval,False,False
484,53,9,0,few-four.pt,retrieval,False,False
485,53,9,0,few-four.pt,retrieval,False,False
486,54,9,0,few-four.pt,generalize,False,True
487,54,9,0,few-four.pt,generalize,False,False
488,54,9,0,few-four.pt,generalize,False,False
489,54,9,0,few-four.pt,generalize,False,False
490,54,9,0,few-four.pt,generalize,False,False
491,54,9,0,few-four.pt,retrieval,False,False
492,54,9,0,few-four.pt,retrieval,False,False
493,54,9,0,few-four.pt,retrieval,False,False
494,54,9,0,few-four.pt,retrieval,False,False
495,55,9,0,few-four.pt,generalize,False,True
496,55,9,0,few-four.pt,generalize,False,False
497,55,9,0,few-four.pt,generalize,False,False
498,55,9,0,few-four.pt,generalize,False,False
499,55,9,0,few-four.pt,generalize,False,False
500,55,9,0,few-four.pt,retrieval,False,False
501,55,9,0,few-four.pt,retrieval,False,False
502,55,9,0,few-four.pt,retrieval,False,False
503,55,9,0,few-four.pt,retrieval,False,False
504,56,9,0,few-four.pt,generalize,False,True
505,56,9,0,few-four.pt,generalize,False,False
506,56,9,0,few-four.pt,generalize,False,False
507,56,9,0,few-four.pt,generalize,False,False
508,56,9,0,few-four.pt,generalize,False,False
509,56,9,0,few-four.pt,retrieval,False,False
510,56,9,0,few-four.pt,retrieval,False,False
511,56,9,0,few-four.pt,retrieval,False,False
512,56,9,0,few-four.pt,retrieval,False,False
513,57,9,0,few-four.pt,generalize,False,True
514,57,9,0,few-four.pt,generalize,False,False
515,57,9,0,few-four.pt,generalize,False,False
516,57,9,0,few-four.pt,generalize,False,False
517,57,9,0,few-four.pt,generalize,False,False
518,57,9,0,few-four.pt,retrieval,False,False
519,57,9,0,few-four.pt,retrieval,False,False
520,57,9,0,few-four.pt,retrieval,False,False
521,57,9,0,few-four.pt,retrieval,False,False
522,58,9,0,few-four.pt,generalize,False,True
523,58,9,0,few-four.pt,generalize,False,False
524,58,9,0,few-four.pt,generalize,False,False
525,58,9,0,few-four.pt,generalize,False,False
526,58,9,0,few-four.pt,generalize,False,False
527,58,9,0,few-four.pt,retrieval,False,False
528,58,9,0,few-four.pt,retrieval,False,False
529,58,9,0,few-four.pt,retrieval,False,False
530,58,9,0,few-four.pt,retrieval,False,False
531,59,9,0,few-four.pt,generalize,False,True
532,59,9,0,few-four.pt,generalize,False,False
533,59,9,0,few-four.pt,generalize,False,False
534,59,9,0,few-four.pt,generalize,False,False
535,59,9,0,few-four.pt,generalize,False,False
536,59,9,0,few-four.pt,retrieval,False,False
537,59,9,0,few-four.pt,retrieval,False,False
538,59,9,0,few-four.pt,retrieval,False,False
539,59,9,0,few-four.pt,retrieval,False,False
540,60,9,0,few-four.pt,generalize,False,True
541,60,9,0,few-four.pt,generalize,False,False
542,60,9,0,few-four.pt,generalize,False,False
543,60,9,0,few-four.pt,generalize,False,False
544,60,9,0,few-four.pt,generalize,False,False
545,60,9,0,few-four.pt,retrieval,False,False
546,60,9,0,few-four.pt,retrieval,False,False
547,60,9,0,few-four.pt,retrieval,False,False
548,60,9,0,few-four.pt,retrieval,False,False
549,61,9,0,few-four.pt,generalize,False,True
550,61,9,0,few-four.pt,generalize,False,False
551,61,9,0,few-four.pt,generalize,False,False
552,61,9,0,few-four.pt,generalize,False,False
553,61,9,0,few-four.pt,generalize,False,False
554,61,9,0,few-four.pt,retrieval,False,False
555,61,9,0,few-four.pt,retrieval,False,False
556,61,9,0,few-four.pt,retrieval,False,False
557,61,9,0,few-four.pt,retrieval,False,False
558,62,9,0,few-four.pt,generalize,False,True
559,62,9,0,few-four.pt,generalize,False,False
560,62,9,0,few-four.pt,generalize,False,False
561,62,9,0,few-four.pt,generalize,False,False
562,62,9,0,few-four.pt,generalize,False,False
563,62,9,0,few-four.pt,retrieval,False,False
564,62,9,0,few-four.pt,retrieval,False,False
565,62,9,0,few-four.pt,retrieval,False,False
566,62,9,0,few-four.pt,retrieval,False,False
567,63,9,0,few-four.pt,generalize,False,True
568,63,9,0,few-four.pt,generalize,False,False
569,63,9,0,few-four.pt,generalize,False,False
570,63,9,0,few-four.pt,generalize,False,False
571,63,9,0,few-four.pt,generalize,False,False
572,63,9,0,few-four.pt,retrieval,False,False
573,63,9,0,few-four.pt,retrieval,False,False
574,63,9,0,few-four.pt,retrieval,False,False
575,63,9,0,few-four.pt,retrieval,False,False
576,64,9,0,few-four.pt,generalize,False,True
577,64,9,0,few-four.pt,generalize,False,False
578,64,9,0,few-four.pt,generalize,False,False
579,64,9,0,few-four.pt,generalize,False,False
